year,month,airline_iata,carrier_name,airport_iata,airport_name,arrivals,arrivals_delayed_15min,arr_cancelled,arr_diverted,total_arrival_delay_min,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,snapshot_id
2024,7,OH,PSA Airlines Inc.,ORF,"Norfolk, VA: Norfolk International",265.0,87.0,9.0,0.0,9347.0,1371.0,726.0,759.0,0.0,6491.0,2024_07_OH_ORF
2024,7,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1229.0,341.0,53.0,5.0,32909.0,12125.0,1982.0,3790.0,18.0,14994.0,2024_07_OH_PHL
2024,7,OH,PSA Airlines Inc.,PIA,"Peoria, IL: General Downing - Peoria International",61.0,25.0,1.0,0.0,1612.0,256.0,388.0,108.0,5.0,855.0,2024_07_OH_PIA
2024,7,OH,PSA Airlines Inc.,PIT,"Pittsburgh, PA: Pittsburgh International",85.0,20.0,5.0,1.0,1063.0,387.0,18.0,37.0,0.0,621.0,2024_07_OH_PIT
2024,7,OH,PSA Airlines Inc.,PNS,"Pensacola, FL: Pensacola International",279.0,110.0,10.0,0.0,10801.0,3057.0,957.0,1484.0,14.0,5289.0,2024_07_OH_PNS
2024,7,OH,PSA Airlines Inc.,PVD,"Providence, RI: Rhode Island Tf Green International",206.0,53.0,8.0,1.0,7504.0,2189.0,1063.0,714.0,0.0,3538.0,2024_07_OH_PVD
2024,7,OH,PSA Airlines Inc.,PWM,"Portland, ME: Portland International Jetport",33.0,7.0,0.0,0.0,530.0,157.0,0.0,38.0,0.0,335.0,2024_07_OH_PWM
2024,7,OH,PSA Airlines Inc.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",43.0,8.0,3.0,0.0,503.0,242.0,0.0,164.0,0.0,97.0,2024_07_OH_RDU
2024,7,OH,PSA Airlines Inc.,RIC,"Richmond, VA: Richmond International",84.0,17.0,1.0,0.0,1199.0,364.0,85.0,197.0,17.0,536.0,2024_07_OH_RIC
2024,7,OH,PSA Airlines Inc.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",97.0,28.0,6.0,0.0,3442.0,549.0,1373.0,299.0,0.0,1221.0,2024_07_OH_ROC
2024,7,OH,PSA Airlines Inc.,SAV,"Savannah, GA: Savannah/Hilton Head International",310.0,119.0,4.0,2.0,12295.0,3131.0,1524.0,1260.0,69.0,6311.0,2024_07_OH_SAV
2024,7,OH,PSA Airlines Inc.,SBN,"South Bend, IN: South Bend International",88.0,35.0,1.0,0.0,2748.0,304.0,416.0,517.0,0.0,1511.0,2024_07_OH_SBN
2024,7,OH,PSA Airlines Inc.,SDF,"Louisville, KY: Louisville Muhammad Ali International",232.0,76.0,4.0,1.0,6898.0,1363.0,229.0,702.0,18.0,4586.0,2024_07_OH_SDF
2024,7,OH,PSA Airlines Inc.,SGF,"Springfield, MO: Springfield-Branson National",86.0,26.0,2.0,0.0,1702.0,859.0,7.0,334.0,15.0,487.0,2024_07_OH_SGF
2024,7,OH,PSA Airlines Inc.,SHV,"Shreveport, LA: Shreveport Regional",115.0,39.0,3.0,0.0,3799.0,786.0,297.0,285.0,1.0,2430.0,2024_07_OH_SHV
2024,7,OH,PSA Airlines Inc.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",58.0,16.0,1.0,0.0,782.0,166.0,0.0,184.0,0.0,432.0,2024_07_OH_SRQ
2024,7,OH,PSA Airlines Inc.,STL,"St. Louis, MO: St Louis Lambert International",27.0,4.0,2.0,1.0,515.0,74.0,0.0,34.0,0.0,407.0,2024_07_OH_STL
2024,7,OH,PSA Airlines Inc.,SYR,"Syracuse, NY: Syracuse Hancock International",91.0,34.0,4.0,0.0,2061.0,402.0,99.0,487.0,0.0,1073.0,2024_07_OH_SYR
2024,7,OH,PSA Airlines Inc.,TLH,"Tallahassee, FL: Tallahassee International",72.0,27.0,1.0,0.0,2491.0,708.0,0.0,110.0,0.0,1673.0,2024_07_OH_TLH
2024,7,OH,PSA Airlines Inc.,TUL,"Tulsa, OK: Tulsa International",30.0,7.0,0.0,0.0,629.0,259.0,0.0,51.0,0.0,319.0,2024_07_OH_TUL
2024,7,OH,PSA Airlines Inc.,TVC,"Traverse City, MI: Cherry Capital",30.0,5.0,0.0,0.0,253.0,0.0,0.0,148.0,0.0,105.0,2024_07_OH_TVC
2024,7,OH,PSA Airlines Inc.,TYS,"Knoxville, TN: McGhee Tyson",276.0,89.0,7.0,0.0,7921.0,1107.0,904.0,1163.0,5.0,4742.0,2024_07_OH_TYS
2024,7,OH,PSA Airlines Inc.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",64.0,32.0,0.0,0.0,2513.0,110.0,410.0,492.0,0.0,1501.0,2024_07_OH_VPS
2024,7,OO,SkyWest Airlines Inc.,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_07_OO_ABE
2024,7,OO,SkyWest Airlines Inc.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",307.0,46.0,0.0,0.0,2221.0,1492.0,208.0,343.0,10.0,168.0,2024_07_OO_ABQ
2024,7,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62.0,16.0,0.0,0.0,1291.0,1169.0,98.0,24.0,0.0,0.0,2024_07_OO_ABR
2024,7,OO,SkyWest Airlines Inc.,ABY,"Albany, GA: Southwest Georgia Regional",62.0,21.0,3.0,0.0,2506.0,1756.0,643.0,107.0,0.0,0.0,2024_07_OO_ABY
2024,7,OO,SkyWest Airlines Inc.,ACK,"Nantucket, MA: Nantucket Memorial",8.0,2.0,0.0,0.0,102.0,17.0,0.0,0.0,0.0,85.0,2024_07_OO_ACK
2024,7,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",85.0,13.0,0.0,0.0,828.0,541.0,48.0,169.0,0.0,70.0,2024_07_OO_ACT
2024,7,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",141.0,28.0,1.0,1.0,3564.0,684.0,669.0,1047.0,0.0,1164.0,2024_07_OO_ACV
2024,7,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",92.0,13.0,0.0,1.0,457.0,176.0,23.0,150.0,0.0,108.0,2024_07_OO_AEX
2024,7,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",84.0,13.0,0.0,0.0,554.0,298.0,72.0,184.0,0.0,0.0,2024_07_OO_ALB
2024,7,OO,SkyWest Airlines Inc.,ALW,"Walla Walla, WA: Walla Walla Regional",60.0,14.0,0.0,0.0,465.0,176.0,34.0,84.0,0.0,171.0,2024_07_OO_ALW
2024,7,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",72.0,17.0,2.0,0.0,1335.0,359.0,77.0,66.0,0.0,833.0,2024_07_OO_AMA
2024,7,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",52.0,8.0,0.0,0.0,919.0,801.0,111.0,7.0,0.0,0.0,2024_07_OO_APN
2024,7,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",711.0,166.0,9.0,8.0,14160.0,8881.0,807.0,2123.0,0.0,2349.0,2024_07_OO_ASE
2024,7,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",692.0,248.0,18.0,7.0,26322.0,17270.0,4968.0,4021.0,63.0,0.0,2024_07_OO_ATL
2024,7,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",296.0,83.0,5.0,1.0,5696.0,2811.0,584.0,569.0,0.0,1732.0,2024_07_OO_ATW
2024,7,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",455.0,159.0,3.0,2.0,10289.0,6951.0,1401.0,1801.0,0.0,136.0,2024_07_OO_AUS
2024,7,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",76.0,28.0,0.0,0.0,1834.0,840.0,85.0,215.0,0.0,694.0,2024_07_OO_AVL
2024,7,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",85.0,22.0,1.0,0.0,2537.0,2323.0,147.0,67.0,0.0,0.0,2024_07_OO_AZO
2024,7,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_07_OO_BDL
2024,7,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",52.0,9.0,0.0,0.0,415.0,93.0,0.0,26.0,0.0,296.0,2024_07_OO_BFF
2024,7,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",142.0,11.0,0.0,2.0,1529.0,888.0,0.0,73.0,0.0,568.0,2024_07_OO_BFL
2024,7,OO,SkyWest Airlines Inc.,BGR,"Bangor, ME: Bangor International",31.0,9.0,0.0,0.0,502.0,75.0,0.0,125.0,0.0,302.0,2024_07_OO_BGR
2024,7,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",170.0,67.0,7.0,1.0,4058.0,2394.0,697.0,392.0,0.0,575.0,2024_07_OO_BHM
2024,7,OO,SkyWest Airlines Inc.,BIH,"Bishop, CA: Bishop Airport",31.0,5.0,1.0,1.0,1234.0,353.0,321.0,0.0,0.0,560.0,2024_07_OO_BIH
2024,7,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",137.0,18.0,1.0,0.0,2781.0,1691.0,135.0,149.0,0.0,806.0,2024_07_OO_BIL
2024,7,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",169.0,38.0,0.0,1.0,1874.0,701.0,384.0,168.0,0.0,621.0,2024_07_OO_BIS
2024,7,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",62.0,12.0,0.0,0.0,1445.0,970.0,452.0,23.0,0.0,0.0,2024_07_OO_BJI
2024,7,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",88.0,22.0,0.0,0.0,865.0,152.0,0.0,84.0,0.0,629.0,2024_07_OO_BLI
2024,7,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",414.0,135.0,9.0,0.0,13077.0,7437.0,2163.0,2867.0,0.0,610.0,2024_07_OO_BNA
2024,7,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",985.0,163.0,2.0,1.0,10253.0,4797.0,486.0,1794.0,157.0,3019.0,2024_07_OO_BOI
2024,7,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62.0,7.0,3.0,0.0,219.0,96.0,40.0,83.0,0.0,0.0,2024_07_OO_BPT
2024,7,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",61.0,18.0,0.0,0.0,2785.0,2028.0,657.0,100.0,0.0,0.0,2024_07_OO_BQK
2024,7,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",62.0,11.0,0.0,0.0,566.0,356.0,113.0,97.0,0.0,0.0,2024_07_OO_BRD
2024,7,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",117.0,27.0,8.0,1.0,2064.0,1335.0,389.0,199.0,0.0,141.0,2024_07_OO_BRO
2024,7,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",62.0,8.0,0.0,0.0,715.0,690.0,0.0,25.0,0.0,0.0,2024_07_OO_BTM
2024,7,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",38.0,10.0,0.0,0.0,1864.0,624.0,0.0,309.0,0.0,931.0,2024_07_OO_BTR
2024,7,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",31.0,10.0,0.0,0.0,522.0,431.0,0.0,91.0,0.0,0.0,2024_07_OO_BUF
2024,7,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",342.0,57.0,1.0,0.0,2949.0,904.0,191.0,602.0,0.0,1252.0,2024_07_OO_BUR
2024,7,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",195.0,42.0,0.0,0.0,2206.0,980.0,132.0,498.0,0.0,596.0,2024_07_OO_BZN
2024,7,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",61.0,24.0,0.0,0.0,1320.0,639.0,49.0,593.0,0.0,39.0,2024_07_OO_CAE
2024,7,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",92.0,33.0,0.0,0.0,2445.0,1151.0,0.0,147.0,0.0,1147.0,2024_07_OO_CAK
2024,7,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",52.0,10.0,0.0,1.0,680.0,553.0,118.0,9.0,0.0,0.0,2024_07_OO_CDC
2024,7,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",91.0,29.0,1.0,0.0,1687.0,514.0,44.0,550.0,0.0,579.0,2024_07_OO_CHA
2024,7,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",61.0,17.0,1.0,0.0,877.0,292.0,247.0,39.0,0.0,299.0,2024_07_OO_CHO
2024,7,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",71.0,33.0,1.0,0.0,2260.0,858.0,103.0,428.0,0.0,871.0,2024_07_OO_CHS
2024,7,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",145.0,41.0,0.0,1.0,2130.0,935.0,484.0,353.0,0.0,358.0,2024_07_OO_CID
2024,7,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",62.0,14.0,0.0,0.0,755.0,659.0,3.0,93.0,0.0,0.0,2024_07_OO_CIU
2024,7,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",126.0,25.0,2.0,0.0,1541.0,810.0,131.0,600.0,0.0,0.0,2024_07_OO_CLE
2024,7,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",106.0,25.0,0.0,1.0,2064.0,1823.0,125.0,46.0,0.0,70.0,2024_07_OO_CMH
2024,7,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62.0,21.0,1.0,0.0,2816.0,171.0,421.0,380.0,0.0,1844.0,2024_07_OO_CMX
2024,7,OO,SkyWest Airlines Inc.,COD,"Cody, WY: Yellowstone Regional",121.0,22.0,0.0,1.0,1159.0,442.0,0.0,167.0,0.0,550.0,2024_07_OO_COD
2024,7,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",453.0,121.0,6.0,0.0,9954.0,5528.0,1092.0,1305.0,0.0,2029.0,2024_07_OO_COS
2024,7,OO,SkyWest Airlines Inc.,COU,"Columbia, MO: Columbia Regional",4.0,1.0,0.0,0.0,72.0,72.0,0.0,0.0,0.0,0.0,2024_07_OO_COU
2024,7,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",246.0,47.0,0.0,0.0,3600.0,1572.0,18.0,1133.0,0.0,877.0,2024_07_OO_CPR
2024,7,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",18.0,8.0,2.0,0.0,1329.0,1009.0,0.0,149.0,0.0,171.0,2024_07_OO_CRP
2024,7,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",165.0,61.0,3.0,1.0,5432.0,3523.0,719.0,583.0,0.0,607.0,2024_07_OO_CRW
2024,7,OO,SkyWest Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024_07_OO_CSG
2024,7,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",84.0,27.0,0.0,0.0,1541.0,1008.0,278.0,152.0,0.0,103.0,2024_07_OO_CVG
2024,7,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",58.0,10.0,0.0,0.0,1559.0,901.0,30.0,29.0,0.0,599.0,2024_07_OO_CYS
2024,7,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",153.0,38.0,2.0,1.0,2042.0,1182.0,128.0,303.0,0.0,429.0,2024_07_OO_DAY
2024,7,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",8.0,3.0,0.0,0.0,1039.0,4.0,0.0,32.0,0.0,1003.0,2024_07_OO_DCA
2024,7,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53.0,9.0,5.0,0.0,421.0,277.0,91.0,17.0,0.0,36.0,2024_07_OO_DDC
2024,7,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",53.0,16.0,0.0,0.0,1315.0,718.0,58.0,67.0,0.0,472.0,2024_07_OO_DEC
2024,7,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",5624.0,981.0,24.0,11.0,82635.0,43537.0,5897.0,11714.0,17.0,21470.0,2024_07_OO_DEN
2024,7,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2115.0,451.0,11.0,5.0,41717.0,24008.0,10502.0,5001.0,145.0,2061.0,2024_07_OO_DFW
2024,7,OO,SkyWest Airlines Inc.,DHN,"Dothan, AL: Dothan Regional",62.0,22.0,3.0,1.0,2625.0,1685.0,693.0,247.0,0.0,0.0,2024_07_OO_DHN
2024,7,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",58.0,5.0,0.0,0.0,304.0,151.0,59.0,39.0,0.0,55.0,2024_07_OO_DIK
2024,7,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",62.0,11.0,0.0,1.0,711.0,231.0,0.0,150.0,0.0,330.0,2024_07_OO_DLH
2024,7,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",307.0,48.0,0.0,0.0,2817.0,1021.0,58.0,1320.0,42.0,376.0,2024_07_OO_DRO
2024,7,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",79.0,18.0,1.0,0.0,701.0,210.0,11.0,101.0,0.0,379.0,2024_07_OO_DSM
2024,7,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",2187.0,500.0,7.0,0.0,45995.0,34365.0,8593.0,1958.0,45.0,1034.0,2024_07_OO_DTW
2024,7,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",57.0,9.0,0.0,0.0,385.0,195.0,0.0,0.0,0.0,190.0,2024_07_OO_DVL
2024,7,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",35.0,12.0,0.0,0.0,540.0,383.0,0.0,41.0,0.0,116.0,2024_07_OO_ECP
2024,7,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",135.0,19.0,0.0,0.0,824.0,342.0,83.0,99.0,0.0,300.0,2024_07_OO_EGE
2024,7,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",31.0,5.0,1.0,0.0,1086.0,1002.0,55.0,29.0,0.0,0.0,2024_07_OO_EKO
2024,7,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",62.0,27.0,0.0,0.0,2479.0,2323.0,34.0,122.0,0.0,0.0,2024_07_OO_ELM
2024,7,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",275.0,45.0,4.0,0.0,2939.0,1658.0,47.0,332.0,0.0,902.0,2024_07_OO_ELP
2024,7,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",52.0,12.0,0.0,1.0,877.0,842.0,0.0,35.0,0.0,0.0,2024_07_OO_ESC
2024,7,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",207.0,32.0,0.0,0.0,1941.0,1307.0,19.0,86.0,0.0,529.0,2024_07_OO_EUG
2024,7,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",276.0,56.0,2.0,1.0,3387.0,2023.0,149.0,346.0,0.0,869.0,2024_07_OO_FAR
2024,7,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",549.0,105.0,0.0,0.0,5388.0,2904.0,264.0,639.0,0.0,1581.0,2024_07_OO_FAT
2024,7,OO,SkyWest Airlines Inc.,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",31.0,15.0,2.0,0.0,1424.0,942.0,192.0,290.0,0.0,0.0,2024_07_OO_FAY
2024,7,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",239.0,42.0,0.0,0.0,1959.0,1432.0,17.0,146.0,0.0,364.0,2024_07_OO_FCA
2024,7,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",150.0,19.0,0.0,1.0,1322.0,399.0,50.0,573.0,0.0,300.0,2024_07_OO_FLG
2024,7,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",61.0,23.0,0.0,0.0,1423.0,603.0,42.0,463.0,0.0,315.0,2024_07_OO_FNT
2024,7,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",53.0,18.0,0.0,0.0,1148.0,591.0,1.0,254.0,0.0,302.0,2024_07_OO_FOD
2024,7,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",194.0,39.0,0.0,1.0,2117.0,1218.0,342.0,436.0,0.0,121.0,2024_07_OO_FSD
2024,7,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",239.0,86.0,4.0,1.0,6612.0,4180.0,1065.0,625.0,0.0,742.0,2024_07_OO_FWA
2024,7,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Northeast Wyoming Regional",62.0,13.0,0.0,0.0,682.0,442.0,0.0,120.0,0.0,120.0,2024_07_OO_GCC
2024,7,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",536.0,82.0,1.0,0.0,3611.0,1714.0,165.0,627.0,0.0,1105.0,2024_07_OO_GEG
2024,7,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",93.0,24.0,0.0,0.0,2688.0,1885.0,511.0,292.0,0.0,0.0,2024_07_OO_GFK
2024,7,OO,SkyWest Airlines Inc.,GGG,"Longview, TX: East Texas Regional",8.0,2.0,0.0,0.0,165.0,60.0,0.0,0.0,0.0,105.0,2024_07_OO_GGG
2024,7,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",246.0,37.0,0.0,0.0,1814.0,1051.0,65.0,286.0,34.0,378.0,2024_07_OO_GJT
2024,7,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",213.0,55.0,0.0,0.0,3963.0,2603.0,685.0,538.0,0.0,137.0,2024_07_OO_GRB
2024,7,OO,SkyWest Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",61.0,9.0,0.0,1.0,298.0,157.0,0.0,126.0,0.0,15.0,2024_07_OO_GRI
2024,7,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",62.0,7.0,0.0,0.0,854.0,816.0,0.0,38.0,0.0,0.0,2024_07_OO_GRK
2024,7,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",180.0,59.0,2.0,0.0,4067.0,2813.0,487.0,467.0,0.0,300.0,2024_07_OO_GRR
2024,7,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",93.0,36.0,0.0,0.0,1666.0,960.0,9.0,281.0,0.0,416.0,2024_07_OO_GSO
2024,7,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",106.0,15.0,4.0,0.0,1074.0,548.0,0.0,407.0,54.0,65.0,2024_07_OO_GSP
2024,7,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",123.0,15.0,0.0,0.0,751.0,364.0,154.0,233.0,0.0,0.0,2024_07_OO_GTF
2024,7,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",66.0,12.0,0.0,0.0,623.0,143.0,144.0,137.0,0.0,199.0,2024_07_OO_GUC
2024,7,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",100.0,30.0,1.0,0.0,1807.0,636.0,447.0,112.0,0.0,612.0,2024_07_OO_HDN
2024,7,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",52.0,8.0,0.0,0.0,360.0,268.0,23.0,69.0,0.0,0.0,2024_07_OO_HIB
2024,7,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",124.0,15.0,0.0,0.0,1395.0,441.0,0.0,21.0,0.0,933.0,2024_07_OO_HLN
2024,7,OO,SkyWest Airlines Inc.,HOB,"Hobbs, NM: Lea County Regional",62.0,25.0,4.0,0.0,2348.0,217.0,165.0,399.0,0.0,1567.0,2024_07_OO_HOB
2024,7,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",91.0,29.0,1.0,2.0,2218.0,1355.0,385.0,390.0,88.0,0.0,2024_07_OO_HPN
2024,7,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",197.0,63.0,0.0,1.0,3792.0,1340.0,296.0,462.0,0.0,1694.0,2024_07_OO_HSV
2024,7,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",53.0,8.0,0.0,0.0,1604.0,1453.0,141.0,10.0,0.0,0.0,2024_07_OO_HYS
2024,7,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",281.0,78.0,0.0,0.0,5816.0,3610.0,1406.0,776.0,24.0,0.0,2024_07_OO_IAD
2024,7,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1145.0,349.0,107.0,7.0,29333.0,13897.0,2679.0,5966.0,125.0,6666.0,2024_07_OO_IAH
2024,7,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",302.0,84.0,7.0,0.0,6686.0,3043.0,725.0,811.0,97.0,2010.0,2024_07_OO_ICT
2024,7,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",260.0,45.0,0.0,0.0,3105.0,1559.0,145.0,259.0,0.0,1142.0,2024_07_OO_IDA
2024,7,OO,SkyWest Airlines Inc.,ILM,"Wilmington, NC: Wilmington International",8.0,4.0,0.0,0.0,240.0,147.0,0.0,22.0,0.0,71.0,2024_07_OO_ILM
2024,7,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",62.0,14.0,0.0,1.0,1701.0,1668.0,15.0,18.0,0.0,0.0,2024_07_OO_IMT
2024,7,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",40.0,14.0,0.0,0.0,900.0,597.0,158.0,145.0,0.0,0.0,2024_07_OO_IND
2024,7,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",62.0,20.0,0.0,0.0,2074.0,1733.0,268.0,73.0,0.0,0.0,2024_07_OO_INL
